Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event,Month,Season,Experience dive,Experience discipline,Remarks_norm
87,Ashleigh Baird (USA),F,CWT,,00:00,48,0 m,YELLOW,-19.0,PEN,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,8,4,
89,Ashleigh Baird (USA),F,CWT,,00:00,48,48 m,WHITE,48.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,9,5,
91,Ashleigh Baird (USA),F,FIM,,00:00,40,40 m,WHITE,40.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,10,5,
94,Ashleigh Baird (USA),F,CNF,,00:00,25,25 m,WHITE,25.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,11,1,
95,John Hullverson (USA),M,FIM,,00:00,40,40 m,WHITE,40.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,4,2,
97,John Hullverson (USA),M,CNF,,00:00,35,35 m,WHITE,35.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,5,2,
99,John Hullverson (USA),M,CWT,,00:00,45,45 m,YELLOW,45.0,PEN,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,6,2,
101,John Hullverson (USA),M,FIM,,00:00,44,44 m,WHITE,44.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,7,3,
104,John Hullverson (USA),M,CWT,,00:00,47,47 m,WHITE,47.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,8,3,
105,Ricardo Paris (USA),M,CNF,,00:00,40,40 m,WHITE,40.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,8,4,
107,Ricardo Paris (USA),M,FIM,,00:00,45,45 m,WHITE,45.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,9,3,
108,Ricardo Paris (USA),M,CWT,,00:00,50,50 m,WHITE,50.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,10,3,
110,Ricardo Paris (USA),M,FIM,,00:00,55,55 m,WHITE,55.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,11,4,
112,Ricardo Paris (USA),M,CWT,,00:00,60,0 m,YELLOW,-3.0,PEN,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,12,4,
113,Vernon Scholey (IRL),M,CNF,,00:00,30,30 m,WHITE,30.0,OK,Deja Blue IV,Mixed Competition,2013-10-05,other,10,Fall,4,2,
2,Warley Rezende De Souza (BRA),M,FIM,,00:00,40,40 m,WHITE,40.0,OK,Bonaire Freediving Competition 2013,Mixed Competition,2013-11-28,other,11,Fall,1,1,
3,Warley Rezende De Souza (BRA),M,CWT,,00:00,36,36 m,WHITE,36.0,OK,Bonaire Freediving Competition 2013,Mixed Competition,2013-11-28,other,11,Fall,2,1,
4,Warley Rezende De Souza (BRA),M,CWT,,00:00,45,35 m,YELLOW,25.0,PEN,Bonaire Freediving Competition 2013,Mixed Competition,2013-11-28,other,11,Fall,3,2,
8,Franz Findel (CHL),M,FIM,,00:00,40,40 m,WHITE,40.0,OK,Bonaire Freediving Competition 2013,Mixed Competition,2013-11-28,other,11,Fall,1,1,
9,Franz Findel (CHL),M,CWT,,00:00,35,35 m,WHITE,35.0,OK,Bonaire Freediving Competition 2013,Mixed Competition,2013-11-28,other,11,Fall,2,1,
10,Franz Findel (CHL),M,CNF,,00:00,27,27 m,WHITE,27.0,OK,Bonaire Freediving Competition 2013,Mixed Competition,2013-11-28,other,11,Fall,3,1,
1,Carlos Coste (VEN),M,CNF,,00:00,57,57 m,WHITE,57.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,28,7,
2,Carlos Coste (VEN),M,FIM,,00:00,105,88 m,YELLOW,70.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,29,6,
3,Carlos Coste (VEN),M,CNF,,00:00,61,61 m,WHITE,61.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,30,8,
4,Carlos Coste (VEN),M,FIM,,00:00,103,97 m,YELLOW,90.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,31,7,
5,Carlos Coste (VEN),M,CWT,,00:00,100,100 m,WHITE,100.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,32,17,
6,Alexey Molchanov (RUS),M,CNF,,00:00,92,92 m,WHITE,92.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,66,26,
7,Alexey Molchanov (RUS),M,CNF,,00:00,96,96 m,RED,0.0,DQBO,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,67,27,DQBO
8,Alexey Molchanov (RUS),M,CNF,,00:00,96,96 m CR,WHITE,96.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,68,28,
9,Alexey Molchanov (RUS),M,FIM,,00:00,112,112 m,WHITE,112.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,69,13,
10,Alexey Molchanov (RUS),M,CWT,,00:00,123,123 m,WHITE,123.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,70,29,
11,Alejandro W. Andres (ARG),M,FIM,,00:00,74,74 m,WHITE,74.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,16,9,
12,Alejandro W. Andres (ARG),M,FIM,,00:00,77,77 m,WHITE,77.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,17,10,
13,Alejandro W. Andres (ARG),M,CWT,,00:00,75,59 m,YELLOW,42.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,18,6,
14,Alejandro W. Andres (ARG),M,CWT,,00:00,73,73 m,WHITE,73.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,19,7,
15,Alejandro W. Andres (ARG),M,CNF,,00:00,53,53 m,WHITE,53.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,20,3,
16,Alejandro W. Andres (ARG),M,FIM,,00:00,80,80 m,WHITE,80.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,21,11,
17,Anders Nerpin (SWE),M,CWT,,00:00,60,60 m,WHITE,60.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,10,7,
18,Anders Nerpin (SWE),M,CWT,,00:00,64,64 m,WHITE,64.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,11,8,
19,Anders Nerpin (SWE),M,CWT,,00:00,66,66 m,WHITE,66.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,12,9,
20,Anders Nerpin (SWE),M,CWT,,00:00,68,68 m,WHITE,68.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,13,10,
21,Anders Nerpin (SWE),M,CWT,,00:00,70,70 m,WHITE,70.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,14,11,
22,Iru Balic (VEN),F,CWT,,00:00,67,62 m,YELLOW,56.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,41,21,
23,Iru Balic (VEN),F,FIM,,00:00,52,52 m,WHITE,52.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,42,12,
24,Iru Balic (VEN),F,CWT,,00:00,69,54 m,YELLOW,38.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,43,22,
25,Iru Balic (VEN),F,CNF,,00:00,40,36 m,YELLOW,31.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,44,10,
26,Alejandro Lemus (MEX),M,FIM,,00:00,65,65 m,WHITE,65.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,55,21,
27,Alejandro Lemus (MEX),M,FIM,,00:00,84,84 m,YELLOW,83.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,56,22,
28,Alejandro Lemus (MEX),M,FIM,,00:00,85,85 m,WHITE,85.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,57,23,
29,Alejandro Lemus (MEX),M,CWT,,00:00,96,96 m,WHITE,86.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,58,26,
30,Alejandro Lemus (MEX),M,CWT,,00:00,101,101 m,RED,0.0,DQSP,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,59,27,DQSP
31,Alejandra Lopez (MEX),F,CWT,,00:00,58,48 m,YELLOW,37.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,24,18,
32,Per Westin (SWE),M,CWT,,00:00,85,85 m,WHITE,85.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,40,32,
33,Per Westin (SWE),M,CWT,,00:00,90,73 m,YELLOW,55.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,41,33,
34,Per Westin (SWE),M,CWT,,00:00,90,79 m,YELLOW,67.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,42,34,
35,Per Westin (SWE),M,CWT,,00:00,90,80 m,YELLOW,69.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,43,35,
36,Per Westin (SWE),M,CWT,,00:00,90,83 m,YELLOW,75.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,44,36,
37,Per Westin (SWE),M,CWT,,00:00,90,86 m,YELLOW,81.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,45,37,
38,Clemens Neumann (DEU),M,FIM,,00:00,72,68 m,YELLOW,63.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,15,4,
39,Clemens Neumann (DEU),M,FIM,,00:00,77,77 m,WHITE,77.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,16,5,
40,Clemens Neumann (DEU),M,FIM,,00:00,80,80 m,WHITE,80.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,17,6,
41,Clemens Neumann (DEU),M,FIM,,00:00,83,77 m,YELLOW,70.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,18,7,
42,William Trubridge (NZL),M,CNF,,00:00,72,72 m,WHITE,72.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,98,38,
43,William Trubridge (NZL),M,FIM,,00:00,111,111 m,WHITE,111.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,99,22,
44,William Trubridge (NZL),M,CWT,,00:00,111,111 m,WHITE,111.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,100,40,
45,William Trubridge (NZL),M,CNF,,00:00,90,90 m,WHITE,90.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,101,39,
46,William Trubridge (NZL),M,CNF,,00:00,97,97 m,WHITE,97.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,102,40,
47,William Trubridge (NZL),M,CWT,,00:00,116,116 m,WHITE,116.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,103,41,
48,Daniel Arias Cordova (CHL),M,CWT,,00:00,73,73 m,WHITE,73.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,15,10,
49,Daniel Arias Cordova (CHL),M,FIM,,00:00,68,68 m,WHITE,68.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,16,5,
50,Daniel Arias Cordova (CHL),M,CWT,,00:00,77,77 m,RED,0.0,DQOTHER,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,17,11,
51,Daniel Arias Cordova (CHL),M,CWT,,00:00,78,78 m,WHITE,78.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,18,12,
52,Daniel Arias Cordova (CHL),M,CNF,,00:00,40,40 m,WHITE,40.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,19,2,
53,Daniel Arias Cordova (CHL),M,FIM,,00:00,73,51 m,YELLOW,28.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,20,6,
54,Ashley Chapman (USA),F,CNF,,00:00,57,57 m,RED,0.0,DQSP,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,32,11,DQSP
55,Ashley Chapman (USA),F,CWT,,00:00,75,75 m,WHITE,75.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,33,11,
56,Ashley Chapman (USA),F,FIM,,00:00,70,70 m,WHITE,70.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,34,12,
57,Ashley Chapman (USA),F,CNF,,00:00,57,57 m,WHITE,57.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,35,12,
58,Ashley Chapman (USA),F,CWT,,00:00,80,67 m,YELLOW,53.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,36,12,
59,Ashley Chapman (USA),F,FIM,,00:00,75,75 m,WHITE,75.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,37,13,
60,Elisabeth Mattes (AUT),F,CNF,,00:00,36,21 m,YELLOW,5.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,16,3,
61,Elisabeth Mattes (AUT),F,FIM,,00:00,40,40 m,WHITE,40.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,17,8,
62,Christina Saenz De Santamaria (AUS),F,FIM,,00:00,78,72 m,YELLOW,65.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,5,3,
63,Christina Saenz De Santamaria (AUS),F,FIM,,00:00,76,76 m,WHITE,76.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,6,4,
64,Christina Saenz De Santamaria (AUS),F,CNF,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,7,1,
65,Christina Saenz De Santamaria (AUS),F,FIM,,00:00,78,78 m NR,WHITE,78.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,8,5,
66,Christina Saenz De Santamaria (AUS),F,CWT,,00:00,80,80 m NR,WHITE,80.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,9,3,
67,Christina Saenz De Santamaria (AUS),F,CNF,,00:00,50,50 m,WHITE,50.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,10,2,
68,Gabriel Torre (MEX),M,CNF,,00:00,35,35 m,WHITE,35.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,1,1,
69,Gabriel Torre (MEX),M,CNF,,00:00,39,39 m,WHITE,39.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,2,2,
70,Gabriel Torre (MEX),M,CNF,,00:00,43,43 m,RED,0.0,DQBO,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,3,3,DQBO
71,Gabriel Torre (MEX),M,CWT,,00:00,46,46 m,YELLOW,41.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,4,1,
72,Gabriel Torre (MEX),M,CWT,,00:00,50,48 m,YELLOW,35.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,5,2,
73,Gabriel Torre (MEX),M,CWT,,00:00,50,45 m,YELLOW,39.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,6,3,
74,Mitsuhiro Kojima (JPN),M,FIM,,00:00,35,35 m,WHITE,35.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,18,5,
75,Mitsuhiro Kojima (JPN),M,FIM,,00:00,40,40 m,WHITE,40.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,19,6,
76,Mitsuhiro Kojima (JPN),M,FIM,,00:00,43,43 m,WHITE,43.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,20,7,
77,Mitsuhiro Kojima (JPN),M,FIM,,00:00,46,42 m,YELLOW,37.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,21,8,
78,Mitsuhiro Kojima (JPN),M,FIM,,00:00,46,46 m,WHITE,46.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,22,9,
79,Kerry Hollowell (USA),F,CWT,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,25,20,
80,Kerry Hollowell (USA),F,CWT,,00:00,50,50 m,RED,0.0,DQSP,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,26,21,DQSP
81,Kerry Hollowell (USA),F,CWT,,00:00,55,51 m,YELLOW,46.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,27,22,
82,Kerry Hollowell (USA),F,CWT,,00:00,55,39 m,RED,-17.0,DQSP,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,28,23,DQSP
83,Steve Benson (USA),M,CWT,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,17,10,
84,Steve Benson (USA),M,CWT,,00:00,50,47 m,YELLOW,43.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,18,11,
85,Steve Benson (USA),M,CWT,,00:00,55,55 m,WHITE,55.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,19,12,
86,Alejandro Paez (COL),M,CWT,,00:00,70,70 m,WHITE,70.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,9,2,
87,Alejandro Paez (COL),M,CWT,,00:00,75,75 m,WHITE,60.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,10,3,
88,Alejandro Paez (COL),M,CWT,,00:00,80,0 m,RED,0.0,DQOTHER,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,11,4,
89,Alejandro Paez (COL),M,CWT,,00:00,80,80 m,WHITE,80.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,12,5,
90,Alejandro Paez (COL),M,CWT,,00:00,82,78 m,YELLOW,68.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,13,6,
91,Alejandro Paez (COL),M,CWT,,00:00,82,82 m,WHITE,82.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,14,7,
92,Sophie Jacquin (FRA),F,CNF,,00:00,53,53 m,WHITE,53.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,11,2,
93,Sophie Jacquin (FRA),F,FIM,,00:00,73,73 m,WHITE,73.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,12,4,
94,Sophie Jacquin (FRA),F,CWT,,00:00,72,72 m,WHITE,72.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,13,7,
95,Sophie Jacquin (FRA),F,CWT,,00:00,75,75 m,WHITE,75.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,14,8,
96,Yuri Krainov (USA),M,FIM,,00:00,51,51 m,WHITE,51.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,10,4,
97,Yuri Krainov (USA),M,CNF,,00:00,40,40 m,WHITE,40.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,11,3,
98,Yuri Krainov (USA),M,CWT,,00:00,55,55 m,WHITE,55.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,12,5,
99,Yuri Krainov (USA),M,FIM,,00:00,40,7 m,RED,-34.0,DQSP,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,13,5,DQSP
100,Yuri Krainov (USA),M,FIM,,00:00,55,55 m,WHITE,55.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,14,6,
101,Yuri Krainov (USA),M,CWT,,00:00,60,60 m,YELLOW,55.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,15,6,
102,Carlos Correa (COL),M,FIM,,00:00,65,65 m,WHITE,65.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,14,8,
103,Carlos Correa (COL),M,CNF,,00:00,54,54 m,RED,0.0,DQBO,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,15,6,DQBO
104,Carlos Correa (COL),M,CWT,,00:00,62,62 m,WHITE,62.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,16,2,
105,Carlos Correa (COL),M,FIM,,00:00,68,68 m,WHITE,68.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,17,9,
106,Sofia Gomez (COL),F,CNF,,00:00,43,43 m,WHITE,43.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,35,9,
107,Sofia Gomez (COL),F,CWT,,00:00,53,53 m,WHITE,53.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,36,16,
108,Sofia Gomez (COL),F,FIM,,00:00,56,52 m,YELLOW,47.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,37,12,
109,Sofia Gomez (COL),F,CNF,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,38,10,
110,Sofia Gomez (COL),F,FIM,,00:00,56,56 m,WHITE,56.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,39,13,
111,Sofia Gomez (COL),F,CWT,,00:00,60,60 m,WHITE,60.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,40,17,
112,Marina Kazankova (RUS),F,CNF,,00:00,35,35 m,YELLOW,30.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,6,2,
113,Marina Kazankova (RUS),F,CNF,,00:00,40,40 m,WHITE,40.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,7,3,
114,Marina Kazankova (RUS),F,CNF,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,8,4,
115,Marina Kazankova (RUS),F,FIM,,00:00,51,51 m,WHITE,51.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,9,2,
116,Marina Kazankova (RUS),F,CWT,,00:00,58,58 m,YELLOW,53.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,10,4,
117,Marina Kazankova (RUS),F,CWT,,00:00,60,60 m,WHITE,60.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,11,5,
118,Frida Lemus (MEX),F,CNF,,00:00,39,39 m,WHITE,39.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,4,4,
119,Frida Lemus (MEX),F,CNF,,00:00,43,43 m,WHITE,43.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,5,5,
120,Frida Lemus (MEX),F,CNF,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,6,6,
121,Frida Lemus (MEX),F,CNF,,00:00,48,31 m,RED,-18.0,DQOTHER,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,7,7,
122,Frida Lemus (MEX),F,CNF,,00:00,48,32 m,YELLOW,15.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,8,8,
123,Frida Lemus (MEX),F,CNF,,00:00,48,48 m,WHITE,48.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,9,9,
124,Amanda Sumner (USA),F,CWT,,00:00,40,40 m,RED,0.0,DQBO,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,26,14,DQBO
125,Amanda Sumner (USA),F,CWT,,00:00,40,28 m,YELLOW,15.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,27,15,
126,Amanda Sumner (USA),F,CWT,,00:00,40,40 m,YELLOW,30.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,28,16,
127,Amanda Sumner (USA),F,CWT,,00:00,45,33 m,YELLOW,20.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,29,17,
128,Amanda Sumner (USA),F,CWT,,00:00,45,36 m,YELLOW,26.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,30,18,
129,Amanda Sumner (USA),F,CWT,,00:00,44,44 m,WHITE,44.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,31,19,
130,Carlos Lopez (MEX),M,CWT,,00:00,32,32 m,WHITE,32.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,1,1,
131,Carlos Lopez (MEX),M,CNF,,00:00,37,37 m,WHITE,37.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,2,1,
132,Carlos Lopez (MEX),M,FIM,,00:00,40,40 m,WHITE,40.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,3,1,
133,Jorge Palacio (COL),M,FIM,,00:00,45,45 m,WHITE,45.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,6,3,
134,Jorge Palacio (COL),M,FIM,,00:00,50,50 m,WHITE,50.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,7,4,
135,Jorge Palacio (COL),M,FIM,,00:00,55,43 m,YELLOW,30.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,8,5,
136,Jorge Palacio (COL),M,FIM,,00:00,55,55 m,WHITE,55.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,9,6,
137,Jorge Palacio (COL),M,CNF,,00:00,47,47 m,WHITE,47.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,10,4,
138,Pepe Salcedo (MEX),M,CWT,,00:00,50,41 m,YELLOW,31.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,11,5,
139,Pepe Salcedo (MEX),M,CWT,,00:00,50,43 m,YELLOW,35.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,12,6,
140,Pepe Salcedo (MEX),M,CWT,,00:00,50,50 m,WHITE,50.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,13,7,
141,Pepe Salcedo (MEX),M,CWT,,00:00,58,58 m,WHITE,58.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,14,8,
142,Pepe Salcedo (MEX),M,FIM,,00:00,50,44 m,YELLOW,37.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,15,3,
143,Pepe Salcedo (MEX),M,CWT,,00:00,61,44 m,YELLOW,26.0,PEN,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,16,9,
144,Edgardo Andrade (HND),M,CWT,,00:00,42,42 m,RED,0.0,DQOTHER,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,3,2,
145,Walid Boudhiaf (TUN),M,FIM,,00:00,102,102 m,WHITE,102.0,OK,Caribbean Cup 2014,Depth Competition,2014-05-25,other,5,Spring,35,14,
